Order_ID,Workshop_ID,Product_Category,Revision_Index,Prototype_Flag,Test_Required,Expected_Steps,Material_Criticality,Material_Criticality_Num,Workshop_Skill,Workshop_OTD_Rate,Workshop_Avg_Delay,Workshop_Delay_Var,Workload_Level,Downtime_Risk,Quantity,Urgency_Level,Promised_LT,Actual_LT,LateFlag,Difficulty_Score,Shock_Flag,Delay_Days_Raw,Delay_Days_Positive
O00618,W05,Electronic Board,1,0,0,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9093005309796753,0.5469993414022956,7,0,9,9,0,0.31825518584288637,0,0,0
O00619,W05,Electronic Board,1,1,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8218192789937626,0.49995746018760967,7,1,14,18,1,0.6376367476478169,0,4,4
O00620,W05,Control Module,1,0,0,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7445438044562908,0.12370198195668047,1,1,12,14,1,0.26059033155970174,1,2,2
O00621,W05,Power Distribution Module,2,0,0,11,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7697976358133326,0.6590970050243741,3,0,13,13,0,0.2694291725346664,0,0,0
O00622,W05,Control Module,2,0,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7627781630465922,0.6236297990434235,8,1,14,15,1,0.4169723570663072,0,1,1
O00623,W05,LRU,2,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6125413804440245,0.9004807465059209,2,2,12,18,1,0.36438948315540853,1,6,6
O00624,W05,Communication Module,3,0,1,12,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9269994685870073,0.440376801584787,3,1,10,13,1,0.6244498140054525,0,3,3
O00625,W05,Electronic Board,2,0,0,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7021894213367876,0.16769121446945712,3,0,6,6,0,0.24576629746787565,0,0,0
O00626,W05,Harness,1,0,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6255369249201903,0.8867346521661681,1,1,4,7,1,0.3689379237220666,0,3,3
O00627,W05,Electronic Board,4,0,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7949920992299022,0.8141311607656276,7,0,9,15,1,0.4282472347304658,0,6,6
O00628,W05,Electronic Board,2,0,1,10,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7075624750870021,0.9583528131504183,5,0,10,16,1,0.5476468662804507,0,6,6
O00629,W05,Harness,3,0,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7293118142707311,0.09393639659209119,10,1,7,11,1,0.5552591349947559,0,4,4
O00630,W05,Electronic Board,4,0,1,6,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.856869109377242,0.7756550036839217,1,0,10,14,1,0.5999041882820347,0,4,4
O00631,W05,Harness,2,0,0,4,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8345356289997595,0.7098712544371741,1,0,8,9,1,0.2920874701499158,0,1,1
O00632,W05,Communication Module,1,0,0,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9383230045086031,0.5917374244576918,1,0,12,13,1,0.32841305157801104,0,1,1
O00633,W05,LRU,1,0,0,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8587017258260535,0.8402655470638813,9,0,12,13,1,0.30054560403911873,0,1,1
O00634,W05,RF Module,2,0,1,12,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9219162970862567,0.9359287113809792,1,0,13,19,1,0.6226707039801899,0,6,6
O00635,W05,Control Module,1,0,1,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8167363721230039,0.412943530232906,10,0,11,11,0,0.4358577302430513,0,0,0
O00636,W05,Communication Module,4,0,0,12,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7037490883207185,0.9890675134107325,7,1,12,13,1,0.39631218091225145,0,1,1
O00637,W05,LRU,4,0,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8987609226947721,0.26454652801742706,2,2,12,17,1,0.6145663229431703,0,5,5
O00638,W05,Communication Module,4,0,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.5655128604513389,0.6991817704927987,5,0,12,13,1,0.3479295011579686,0,1,1
O00639,W05,Power Distribution Module,1,1,1,12,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7361585832481619,0.3333623669570881,2,0,18,23,1,0.7576555041368567,0,5,5
O00640,W05,Electronic Board,4,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9281724643152056,0.4401198369391792,10,2,8,14,1,0.624860362510322,0,6,6
O00641,W05,Communication Module,2,0,1,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8233732308602544,0.2833792654200644,4,0,14,16,1,0.43818063080108904,0,2,2
O00642,W05,LRU,1,0,1,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7993525411022492,0.6239139400947676,4,1,13,14,1,0.42977338938578724,0,1,1
O00643,W05,Communication Module,2,0,0,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7923951601442267,0.9761167400402896,4,0,11,14,1,0.2773383060504793,0,3,3
O00644,W05,RF Module,1,1,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.854956104365552,0.3919142073211117,9,1,17,23,1,0.6492346365279432,0,6,6
O00645,W05,Harness,1,0,1,5,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,1.0,0.11397058704069829,9,2,7,11,1,0.5,0,4,4
O00646,W05,Communication Module,1,0,1,12,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7397569181629474,0.30025038353786304,10,0,11,11,0,0.40891492135703156,0,0,0
O00647,W05,Communication Module,4,0,1,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9690530271902266,0.573981063944269,3,0,15,18,1,0.6391685595165792,0,3,3
O00648,W05,Harness,1,0,1,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8732914449047374,0.655555112388866,2,0,6,6,0,0.4556520057166581,0,0,0
O00649,W05,Electronic Board,4,0,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8556074268734244,0.994598329108482,4,0,7,12,1,0.5994625994056986,0,5,5
O00650,W05,Communication Module,1,0,0,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9455041953643707,0.687815427796288,8,1,10,12,1,0.3309264683775297,0,2,2
O00651,W05,LRU,4,0,1,12,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9822604153369345,0.34930481943769454,10,0,13,18,1,0.643791145367927,0,5,5
O00652,W05,Communication Module,1,1,1,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9415684045296567,0.5932075728347012,5,0,18,23,1,0.6795489415853798,0,5,5
O00653,W05,Harness,1,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.829123081700823,0.688149331475618,10,0,9,11,1,0.440193078595288,0,2,2
O00654,W05,Control Module,1,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6465058183859038,0.6917520336466478,5,0,13,14,1,0.3762770364350663,0,1,1
O00655,W05,Electronic Board,1,0,1,7,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6839225590224995,0.428597533555637,10,0,5,12,1,0.5393728956578748,1,7,7
O00656,W05,Control Module,2,1,1,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7981502836463193,0.080280326995945,8,0,20,22,1,0.6293525992762118,0,2,2
O00657,W05,Communication Module,2,0,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6904441452893618,0.5106581850467138,7,1,13,14,1,0.3916554508512766,0,1,1
O00658,W05,LRU,3,0,1,8,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7997871067811769,0.1155211936759376,5,0,15,19,1,0.5799254873734119,0,4,4
O00659,W05,Communication Module,2,1,0,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6829496432876938,0.42193335535293863,8,0,19,20,1,0.4390323751506928,0,1,1
O00660,W05,Control Module,3,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.842380520218525,0.10832267423789166,9,0,12,20,1,0.5948331820764837,1,8,8
O00661,W05,RF Module,2,0,1,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9297550884589354,0.5473278122177014,8,1,14,15,1,0.4754142809606273,0,1,1
O00662,W05,RF Module,3,1,1,12,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7067936339911407,0.8801549474858433,7,1,20,24,1,0.7473777718968992,0,4,4
O00663,W05,Electronic Board,3,1,1,6,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8716622719445334,0.8428353758099001,4,1,15,24,1,0.8050817951805866,0,9,9
O00664,W05,Electronic Board,4,0,0,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.809409948394795,0.6452815277610775,9,1,9,11,1,0.4332934819381782,0,2,2
O00665,W05,Electronic Board,3,0,0,8,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8343974071020148,0.43392620681026395,5,1,6,14,1,0.5920390924857052,1,8,8
O00666,W05,Harness,1,0,1,3,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8346924355576987,0.5514309272875533,1,1,8,13,1,0.5921423524451945,0,5,5
O00667,W05,RF Module,1,0,1,11,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7849406273960974,0.41651336867588784,4,0,10,13,1,0.4247292195886341,0,3,3
O00668,W05,Power Distribution Module,3,0,0,8,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8594809980060273,0.7736497745794804,7,2,13,20,1,0.6008183493021095,0,7,7
O00669,W05,Electronic Board,4,0,1,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8370170450356177,0.9143276242873128,7,0,8,13,1,0.5929559657624662,0,5,5
O00670,W05,RF Module,2,0,1,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8710728047887835,0.860170156349167,4,0,12,17,1,0.45487548167607417,1,5,5
O00671,W05,Harness,1,0,0,5,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8720112093009724,0.4154091811485263,7,0,5,5,0,0.30520392325534035,0,0,0
O00672,W05,Control Module,1,0,1,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,1.0,0.1113830895192881,3,0,14,17,1,0.5,0,3,3
O00673,W05,Power Distribution Module,4,0,1,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6370413024573883,0.6616358681905152,8,1,12,15,1,0.5229644558600859,0,3,3
O00674,W05,Electronic Board,2,1,0,9,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9903269314216634,0.2438321193764973,10,0,17,24,1,0.6966144259975823,0,7,7
O00675,W05,Communication Module,2,1,1,11,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8484879481146902,0.9508118432576832,10,0,21,31,1,0.7969707818401416,0,10,10
O00676,W05,RF Module,1,0,0,7,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6231606526201503,0.14015843427795305,3,0,12,14,1,0.3681062284170526,0,2,2
O00677,W05,LRU,1,0,1,14,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7032455516093792,0.4104970626209884,7,0,13,18,1,0.3961359430632827,1,5,5
O00678,W05,Electronic Board,2,0,0,6,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.893546048317588,0.6428102542887174,9,0,6,6,0,0.3127411169111558,0,0,0
O00679,W05,Electronic Board,2,1,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9214968386909682,0.04928774638572142,2,0,16,22,1,0.6725238935418388,0,6,6
O00680,W05,RF Module,1,0,0,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8270962424657112,0.39238296582931487,1,0,12,16,1,0.2894836848629989,1,4,4
O00681,W05,Power Distribution Module,1,0,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8900352211366629,0.9487725805032546,5,2,10,13,1,0.31151232739783197,0,3,3
O00682,W05,Communication Module,2,0,0,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8934965450739657,0.9236773739902505,9,1,10,11,1,0.31272379077588797,0,1,1
O00683,W05,LRU,1,0,1,11,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8752591406480802,0.7774351600174635,2,1,13,16,1,0.4563406992268281,0,3,3
O00684,W05,Control Module,3,0,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8287441568736458,0.03192947832088733,1,0,15,19,1,0.44006045490577594,0,4,4
O00685,W05,Control Module,1,0,0,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7778527284446939,0.5495085474623974,2,0,13,13,0,0.2722484549556428,0,0,0
O00686,W05,Electronic Board,1,0,1,7,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7899566348034717,0.7156743093138368,4,0,5,5,0,0.4264848221812151,0,0,0
O00687,W05,Electronic Board,3,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8595773745480367,0.9902407738553081,8,0,6,11,1,0.6008520810918129,0,5,5
O00688,W05,Communication Module,1,1,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8922960253179608,0.7849608641206614,8,0,20,25,1,0.5123036088612862,0,5,5
O00689,W05,RF Module,1,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9678725802919586,0.4139145543927536,8,1,10,13,1,0.48875540310218546,0,3,3
O00690,W05,Electronic Board,1,0,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7839108057240957,0.6655206459463567,9,0,6,9,1,0.4243687820034334,1,3,3
O00691,W05,Electronic Board,4,0,1,6,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7126514239505835,0.7980804376193656,7,1,6,8,1,0.5494279983827042,0,2,2
O00692,W05,Power Distribution Module,2,0,1,8,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7202587313080939,0.8188338654260512,9,1,14,18,1,0.40209055595783283,0,4,4
O00693,W05,RF Module,1,0,0,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8016839079355255,0.12781453592213377,5,0,11,11,0,0.2805893677774339,0,0,0
O00694,W05,Harness,3,1,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6852403634721818,0.9488442325014275,4,1,13,18,1,0.7398341272152636,0,5,5
O00695,W05,Communication Module,1,0,1,12,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9230127406873787,0.9568927778215227,9,0,13,18,1,0.6230544592405826,0,5,5
O00696,W05,RF Module,1,0,1,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.744282589564559,0.6944367193087689,1,0,10,12,1,0.41049890634759556,0,2,2
O00697,W05,RF Module,3,0,1,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7860378215409245,0.13539681170495765,10,0,12,14,1,0.5751132375393235,0,2,2
O00698,W05,Power Distribution Module,1,0,0,10,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6629255122537232,0.06755343173266992,6,0,12,14,1,0.38202392928880313,0,2,2
O00699,W05,RF Module,3,0,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.822776124872122,0.6904141716771217,1,0,12,18,1,0.5879716437052427,1,6,6
O00700,W05,Communication Module,1,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8344429320581396,0.7835892709655194,1,1,12,16,1,0.44205502622034887,0,4,4
O00701,W05,Electronic Board,1,0,0,6,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.774343780180585,0.34447770349143736,2,2,6,9,1,0.4210203230632047,0,3,3
O00702,W05,Electronic Board,1,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7714865204496957,0.2639436128014252,8,0,7,8,1,0.4200202821573935,0,1,1
O00703,W05,Control Module,1,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9595165587361494,0.37999713044280303,5,0,14,17,1,0.4858307955576523,0,3,3
O00704,W05,LRU,4,0,0,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8857893005202627,0.1383253388717589,2,0,12,16,1,0.46002625518209195,0,4,4
O00705,W05,Electronic Board,2,0,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6664962876096676,0.9697492267415924,3,0,9,11,1,0.23327370066338365,0,2,2
O00706,W05,Control Module,1,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9055356623873831,0.16741035183712405,10,0,12,14,1,0.46693748183558403,0,2,2
O00707,W05,Communication Module,3,0,0,11,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8323187920890568,0.7168687443996798,1,1,13,16,1,0.44131157723116987,0,3,3
O00708,W05,RF Module,2,0,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8328133126952807,0.8820495515037039,10,0,11,11,0,0.44148465944334825,0,0,0
O00709,W05,LRU,1,1,1,13,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9204414817609945,0.029717213356433292,9,0,20,25,1,0.6721545186163481,0,5,5
O00710,W05,Electronic Board,1,0,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9324871879019603,0.8445414996596974,3,0,8,10,1,0.4763705157656861,0,2,2
O00711,W05,Harness,4,0,1,4,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6938236380439764,0.023222555157042524,6,0,8,11,1,0.5428382733153917,0,3,3
O00712,W05,Communication Module,1,1,1,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8876496615163413,0.11093313244822389,3,0,17,22,1,0.6606773815307195,0,5,5
O00713,W05,Power Distribution Module,1,1,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7616340339040609,0.7866956988617501,1,1,17,23,1,0.46657191186642133,1,6,6
O00714,W05,LRU,4,0,1,14,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.677482907479726,0.3586451523634614,4,1,13,14,1,0.537119017617904,0,1,1
O00715,W05,Control Module,2,1,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.767065704779816,0.3355978494350508,9,0,20,21,1,0.46847299667293557,0,1,1
O00716,W05,Electronic Board,1,1,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7691767345305395,0.5415105603250052,4,0,12,16,1,0.6192118570856888,0,4,4
O00717,W05,Communication Module,2,1,0,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6953832801164115,0.7302902679829161,6,1,18,22,1,0.443384148040744,0,4,4
O00718,W05,Harness,1,0,1,4,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9816544657638744,0.15527523754801353,2,1,6,9,1,0.493579063017356,0,3,3
O00719,W05,LRU,1,1,1,12,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8729346776334486,0.6495672790822176,3,0,17,23,1,0.655527137171707,0,6,6
O00720,W05,Control Module,1,0,0,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7501301431071014,0.9439791212863633,8,1,10,11,1,0.2625455500874855,0,1,1
O00721,W05,Communication Module,1,0,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9313983018761216,0.47001752251063034,4,2,11,12,1,0.32598940565664253,0,1,1
O00722,W05,Power Distribution Module,3,0,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8700600578054886,0.6121924398320113,5,0,11,16,1,0.604521020231921,0,5,5
O00723,W05,Electronic Board,1,1,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7856181157787926,0.036189577620575064,5,0,15,20,1,0.6249663405225774,1,5,5
O00724,W05,Control Module,2,1,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7594556850940346,0.5201780593343549,7,0,19,23,1,0.6158094897829121,0,4,4
O00725,W05,Power Distribution Module,1,0,1,11,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7743202149388771,0.8432543631122329,5,1,13,14,1,0.42101207522860695,0,1,1
O00726,W05,Communication Module,1,0,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9378429058367044,0.9928177527535682,1,0,13,14,1,0.32824501704284653,0,1,1
O00727,W05,Control Module,1,1,1,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8263179637972077,0.06592138901565692,8,1,19,25,1,0.6392112873290227,0,6,6
O00728,W05,Communication Module,2,1,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8880073207576235,0.02896093008129841,8,0,19,24,1,0.6608025622651682,0,5,5
O00729,W05,Control Module,3,0,0,8,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9424778774972117,0.20933121889702866,8,0,12,16,1,0.4798672571240241,0,4,4
O00730,W05,Electronic Board,2,1,0,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8659108401436817,0.8528908846746432,5,1,16,22,1,0.5030687940502886,0,6,6
O00731,W05,Control Module,2,0,1,6,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9096287759617793,0.9497451427295122,1,2,11,15,1,0.4683700715866227,0,4,4
O00732,W05,LRU,2,0,0,11,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7698990107499636,0.7034059324772127,1,0,11,13,1,0.26946465376248724,0,2,2
O00733,W05,Control Module,1,1,0,6,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8375255444221464,0.465397660104255,3,1,18,22,1,0.4931339405477512,0,4,4
O00734,W05,RF Module,1,0,0,12,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8350473895297119,0.33691824944883986,10,0,13,15,1,0.44226658633539917,0,2,2
O00735,W05,Control Module,1,0,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.6871036616091895,0.6238646423554166,1,0,14,14,0,0.3904862815632163,0,0,0
O00736,W05,Communication Module,2,0,0,9,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8158750299681395,0.8361254161185249,4,1,11,12,1,0.2855562604888488,0,1,1
O00737,W05,Control Module,1,1,1,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8712301225421036,0.31058823786894907,4,2,15,22,1,0.6549305428897363,0,7,7
O00738,W05,Communication Module,2,0,1,10,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7108906885338636,0.8165970468911625,10,1,13,15,1,0.39881174098685224,0,2,2
O00739,W05,Harness,2,0,1,3,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8660594496207483,0.46451286875006825,2,0,10,12,1,0.4531208073672619,0,2,2
O00740,W05,LRU,3,0,0,11,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9382409653719483,0.5528501126104001,2,1,11,15,1,0.47838433788018186,0,4,4
O00741,W05,Control Module,2,0,1,8,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7647456427847381,0.6104944814702311,6,0,14,15,1,0.41766097497465826,0,1,1
O00742,W05,Communication Module,1,1,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8448317289499312,0.7368252636964233,7,2,17,24,1,0.6456911051324759,0,7,7
O00743,W05,Electronic Board,2,1,0,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.9393585893431868,0.49634409003635727,5,0,16,22,1,0.5287755062701154,0,6,6
O00744,W05,Power Distribution Module,3,0,0,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7420885786533798,0.7055162609377361,4,1,11,14,1,0.4097310025286829,0,3,3
O00745,W05,Electronic Board,1,1,0,9,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8026566859326216,0.13751486946516345,9,0,12,17,1,0.48092984007641754,1,5,5
O00746,W05,Power Distribution Module,1,1,0,8,Low,0,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7626232823571637,0.5561865835747865,6,1,17,17,0,0.46691814882500726,0,0,0
O00747,W05,Communication Module,4,0,1,10,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,1.0,0.35776089028205327,4,2,10,16,1,0.65,0,6,6
O00748,W05,RF Module,4,1,0,10,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8011186356933087,0.5903838503691392,7,0,19,26,1,0.7803915224926581,0,7,7
O00749,W05,Electronic Board,2,0,1,7,Medium,1,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.8188653675863998,0.5704053166451111,3,0,8,9,1,0.43660287865523995,0,1,1
O00750,W05,Power Distribution Module,3,0,1,11,High,2,4,0.6863507142782153,3.8820935091108435,0.6595431402604384,0.7248513414720464,0.3051529308585933,10,2,9,16,1,0.7036979695152162,0,7,7
O00751,W06,RF Module,2,0,1,7,Medium,1,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.46146082468379157,0.9623045335751665,3,0,11,14,1,0.31151128863932703,0,3,3
O00752,W06,Control Module,1,1,1,10,Medium,1,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.47855371174423844,0.5977748623180221,1,1,17,21,1,0.5174937991104834,0,4,4
O00753,W06,Harness,1,0,0,6,Low,0,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.3311686876536868,0.6395825644220379,2,0,7,7,0,0.11590904067879036,0,0,0
O00754,W06,Control Module,2,0,0,9,High,2,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.40462825065239805,0.6323117893213593,7,1,10,15,1,0.2916198877283393,0,5,5
O00755,W06,RF Module,1,0,0,10,Medium,1,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.2829062768188099,0.22453081793151608,1,1,13,16,1,0.09901719688658346,0,3,3
O00756,W06,Control Module,1,1,0,10,High,2,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.4254787692120624,0.49330531268975586,3,0,19,24,1,0.4989175692242218,0,5,5
O00757,W06,RF Module,1,0,0,11,High,2,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.4361986802678851,0.5280366475123655,2,2,9,15,1,0.30266953809375974,0,6,6
O00758,W06,Electronic Board,1,0,0,7,Low,0,3,0.9144998453571811,4.421650793854454,2.3952193502134347,0.35817777815155727,0.7244718330730274,1,1,4,6,1,0.12536222235304503,0,2,2
